edad,segmento,saldo_total,numero_productos,visitas_app_mes,usa_web,usa_tarjeta_credito,reclamos_6m,satisfaccion_encuesta,tasa_credito_personal,rango_ingresos,region,cerrara_cuenta
54,Estándar,29442.94,2,4,1,0,0,1.2,42.49,Bajo,Costa,0
44,Estándar,0.0,4,5,1,1,0,4.1,38.48,Alto,Costa,0
57,Estándar,0.0,5,8,1,1,1,2.0,30.07,Medio,Costa,0
28,Preferente,8673.25,1,5,1,1,0,2.6,34.43,Medio,Selva,0
62,Estándar,10358.26,1,3,1,1,1,2.1,28.73,Alto,Sierra,0
23,Estándar,20203.24,4,4,1,0,0,3.2,21.74,Medio,Costa,1
37,Estándar,14039.46,2,7,1,0,0,3.2,36.91,Bajo,Costa,0
20,Preferente,27874.75,5,4,1,0,1,3.9,13.27,Medio,Sierra,0
41,Preferente,8455.05,3,3,1,1,0,4.9,43.3,Bajo,Sierra,0
49,Preferente,16118.14,4,7,0,1,1,3.9,28.92,Muy Alto,Selva,0
56,Estándar,22300.55,4,4,1,0,0,2.8,22.94,Bajo,Costa,1
33,Estándar,19143.72,5,7,0,1,0,1.9,28.13,Medio,Costa,0
54,Preferente,0.0,3,11,1,0,1,2.6,32.59,Alto,Selva,0
44,Preferente,35226.27,4,4,1,1,0,2.1,28.79,Alto,Costa,0
21,Estándar,18085.32,3,7,0,0,0,3.1,26.05,Alto,Selva,0
18,Preferente,15513.55,3,9,0,1,2,2.2,43.78,Muy Alto,Sierra,1
61,Estándar,0.0,5,6,0,1,0,3.1,30.95,Medio,Costa,0
42,Estándar,21205.2,2,4,0,1,0,1.4,37.16,Bajo,Selva,0
19,Preferente,39790.61,3,5,1,1,0,2.9,39.07,Medio,Costa,0
41,Estándar,38943.98,2,9,0,1,2,1.9,28.76,Medio,Costa,0
45,Preferente,25021.56,1,3,1,0,0,4.1,32.66,Medio,Selva,0
57,Preferente,5241.42,1,8,1,0,0,2.8,24.19,Medio,Costa,0
65,Estándar,30046.32,4,9,1,1,1,1.2,37.06,Alto,Costa,1
54,Premium,30662.5,4,10,1,1,1,3.8,28.13,Alto,Sierra,0
38,Estándar,26599.87,3,7,1,1,0,4.2,31.96,Medio,Sierra,0
21,Estándar,18213.45,3,7,1,1,2,4.7,40.63,Alto,Costa,0
18,Premium,25946.78,2,3,0,0,0,4.0,42.95,Medio,Selva,0
45,Preferente,10743.32,5,3,0,1,2,1.6,51.15,Bajo,Sierra,0
56,Estándar,21489.93,2,7,1,1,1,3.1,30.37,Medio,Sierra,0
63,Preferente,37022.0,3,1,1,0,1,2.4,40.81,Bajo,Selva,0
41,Estándar,42569.05,1,8,0,1,0,2.5,53.36,Medio,Costa,0
18,Preferente,34231.12,3,8,0,1,0,4.4,42.78,Alto,Costa,0
45,Premium,53744.25,5,5,1,1,1,3.0,30.19,Muy Alto,Costa,0
19,Estándar,12560.56,5,3,1,1,0,3.5,45.95,Alto,Sierra,0
18,Estándar,3369.23,2,4,1,1,1,1.9,25.81,Bajo,Sierra,0
46,Estándar,13573.87,4,5,0,1,1,2.7,52.32,Medio,Costa,0
32,Premium,24475.87,5,4,1,1,2,2.7,31.79,Bajo,Costa,0
39,Estándar,3144.23,5,8,1,1,0,1.8,37.72,Bajo,Sierra,0
27,Preferente,13881.71,3,6,1,1,0,4.4,31.61,Bajo,Sierra,0
25,Preferente,0.0,5,8,1,1,2,2.7,35.91,Muy Alto,Selva,0
59,Premium,31166.37,4,6,1,0,0,3.8,23.86,Medio,Costa,0
36,Preferente,5434.46,2,10,1,1,0,1.9,35.64,Alto,Sierra,0
32,Preferente,19628.09,3,9,1,1,0,4.6,43.5,Bajo,Selva,0
29,Estándar,38504.44,2,4,1,0,1,1.5,38.02,Medio,Costa,0
60,Estándar,9536.36,3,7,1,0,1,2.5,38.07,Medio,Selva,0
37,Estándar,16045.83,4,4,1,1,1,3.6,40.12,Alto,Selva,0
44,Estándar,18090.71,3,9,1,1,0,3.8,26.37,Medio,Costa,0
49,Estándar,0.0,4,8,0,0,0,2.0,56.1,Medio,Selva,0
71,Preferente,14987.51,5,4,1,1,1,3.1,27.68,Medio,Costa,0
57,Estándar,55104.23,1,4,1,0,0,1.3,25.32,Alto,Sierra,0
24,Estándar,16264.62,3,7,0,1,0,1.2,39.42,Alto,Costa,0
69,Estándar,24896.09,4,8,0,1,0,2.9,52.43,Bajo,Costa,0
25,Estándar,23291.78,4,3,1,0,1,4.6,31.12,Medio,Selva,1
23,Estándar,22806.53,3,5,1,1,0,4.8,44.58,Bajo,Sierra,0
73,Premium,22540.22,1,3,1,1,0,1.4,35.06,Bajo,Sierra,0
65,Premium,7287.44,4,4,1,0,0,1.8,28.52,Medio,Costa,0
18,Estándar,20276.94,4,4,0,1,1,3.5,39.56,Medio,Costa,0
25,Estándar,17420.55,4,3,1,1,0,4.8,36.17,Medio,Sierra,0
39,Estándar,55445.7,4,0,1,1,0,1.2,36.4,Alto,Costa,0
46,Premium,16256.31,2,7,1,0,0,2.5,25.57,Bajo,Costa,0
36,Preferente,24239.05,3,7,1,0,0,4.5,40.42,Bajo,Costa,0
70,Estándar,38150.33,2,7,1,0,1,3.9,21.19,Alto,Costa,0
71,Preferente,43926.43,1,5,0,1,0,3.5,33.93,Alto,Sierra,0
40,Estándar,36609.39,5,6,1,1,0,3.4,27.92,Bajo,Costa,0
56,Premium,29427.86,3,4,0,1,1,1.6,37.94,Medio,Sierra,0
45,Estándar,31989.88,2,1,1,1,0,1.0,26.91,Alto,Costa,0
34,Preferente,7014.76,5,8,1,1,1,3.9,36.76,Medio,Costa,0
51,Estándar,26796.98,2,5,0,0,2,2.8,43.78,Bajo,Selva,0
19,Preferente,31517.89,4,3,0,0,1,4.5,33.51,Medio,Costa,0
39,Estándar,0.0,1,6,0,0,2,4.5,40.48,Muy Alto,Selva,0
65,Estándar,12607.28,5,2,1,1,2,2.5,41.19,Medio,Selva,0
68,Estándar,16178.62,2,6,0,1,0,3.5,35.14,Medio,Sierra,0
64,Preferente,5988.68,1,7,0,1,0,3.2,11.69,Medio,Sierra,0
66,Estándar,0.0,4,6,0,1,2,1.7,33.93,Medio,Selva,1
49,Estándar,30807.08,4,6,1,1,2,3.7,38.61,Medio,Costa,0
34,Estándar,8694.13,4,1,0,1,0,3.5,30.67,Bajo,Costa,0
20,Estándar,49309.81,5,8,1,1,0,1.5,27.13,Medio,Costa,1
39,Estándar,0.0,4,3,1,1,1,2.9,23.3,Medio,Sierra,0
57,Estándar,17653.96,2,4,1,0,0,2.8,47.52,Medio,Costa,0
25,Estándar,16634.53,1,2,1,1,1,2.2,46.89,Medio,Selva,0
18,Estándar,6064.77,2,8,0,1,0,2.6,32.29,Medio,Selva,0
46,Premium,508.56,3,8,0,0,0,2.0,34.94,Bajo,Sierra,0
40,Preferente,39651.94,1,4,0,0,1,4.5,44.89,Bajo,Costa,0
40,Estándar,13829.31,2,5,0,0,0,2.7,36.64,Bajo,Selva,0
21,Preferente,2865.61,5,8,1,1,0,1.8,34.73,Medio,Costa,0
57,Preferente,11786.66,5,5,1,1,1,4.9,40.59,Alto,Sierra,0
33,Preferente,45655.26,5,9,1,0,0,4.1,37.14,Medio,Selva,0
54,Estándar,40227.57,3,6,0,1,0,4.0,32.79,Medio,Sierra,0
50,Estándar,6111.38,5,6,0,1,0,1.7,31.49,Alto,Costa,0
18,Estándar,0.0,3,5,1,1,0,1.1,35.63,Bajo,Sierra,0
25,Premium,18302.45,1,11,1,1,1,2.9,49.15,Medio,Costa,0
74,Estándar,32100.85,1,5,1,0,0,4.8,47.07,Medio,Sierra,0
43,Estándar,18863.66,3,5,0,1,0,2.0,42.26,Medio,Costa,0
35,Estándar,13045.72,3,5,1,0,0,1.1,38.51,Alto,Costa,0
38,Estándar,32064.37,5,5,1,0,1,4.4,33.44,Bajo,Sierra,0
59,Estándar,42344.03,1,7,1,1,0,4.0,17.55,Bajo,Costa,0
42,Estándar,19901.26,3,6,1,1,2,4.9,19.12,Medio,Sierra,0
60,Preferente,6212.0,1,2,1,0,1,1.8,29.42,Medio,Sierra,0
25,Estándar,17843.1,2,7,0,1,1,1.1,27.15,Bajo,Costa,0
51,Estándar,21050.41,4,8,1,1,0,4.8,31.43,Medio,Costa,1
37,Estándar,17258.06,4,5,0,1,0,4.0,37.54,Alto,Costa,0
35,Preferente,22692.1,3,8,0,0,0,2.1,37.61,Medio,Sierra,0
42,Preferente,13742.42,3,3,1,0,2,3.1,33.03,Medio,Sierra,0
47,Preferente,15934.12,3,7,1,1,0,2.4,35.79,Bajo,Costa,0
62,Preferente,5849.4,2,5,1,1,1,4.0,41.81,Alto,Sierra,0
53,Estándar,13930.78,3,4,1,0,0,4.8,37.15,Medio,Sierra,1
48,Preferente,31125.21,4,3,1,1,0,2.4,42.24,Bajo,Selva,0
68,Estándar,960.54,3,6,1,1,0,4.9,31.99,Bajo,Costa,0
40,Estándar,20897.76,5,5,0,1,0,1.8,41.74,Alto,Costa,0
42,Estándar,25477.89,5,7,1,0,0,3.4,33.12,Alto,Costa,0
54,Preferente,23863.94,1,5,1,0,0,1.9,36.52,Bajo,Sierra,0
44,Estándar,534.19,5,9,1,0,0,2.6,30.78,Medio,Costa,0
58,Estándar,33066.6,2,8,0,0,1,4.1,37.73,Muy Alto,Costa,0
21,Premium,0.0,3,5,0,1,0,3.4,42.25,Muy Alto,Costa,0
18,Preferente,3082.86,4,7,0,1,1,3.3,39.73,Medio,Costa,1
33,Estándar,19838.96,1,8,1,1,1,1.1,38.05,Bajo,Selva,0
24,Estándar,28285.0,4,6,0,0,0,2.5,30.4,Muy Alto,Sierra,0
29,Preferente,5514.16,5,4,0,1,0,1.5,32.51,Bajo,Costa,0
19,Preferente,24475.7,2,6,1,0,0,4.6,42.37,Medio,Costa,0
30,Estándar,21769.98,3,8,1,1,0,4.1,12.03,Bajo,Costa,1
46,Estándar,7823.59,2,4,1,1,0,2.8,29.7,Medio,Costa,0
63,Estándar,13067.52,2,8,1,1,1,3.6,25.01,Alto,Costa,0
43,Estándar,1081.43,2,7,1,0,0,2.7,38.52,Medio,Selva,0
58,Preferente,32977.7,3,7,1,1,0,4.0,40.93,Bajo,Sierra,0
44,Estándar,30629.79,2,5,1,1,1,2.6,33.75,Bajo,Costa,0
21,Estándar,4926.91,3,10,1,1,1,4.2,16.58,Muy Alto,Selva,0
36,Estándar,27527.4,3,5,1,0,0,2.9,31.16,Bajo,Costa,0
18,Estándar,4809.9,3,3,1,1,1,1.7,28.51,Medio,Costa,0
49,Preferente,39076.63,5,7,1,0,0,2.3,40.0,Bajo,Sierra,0
32,Estándar,24830.71,3,7,1,0,0,3.6,36.35,Bajo,Sierra,0
26,Preferente,39193.53,4,9,1,1,0,1.1,45.03,Medio,Sierra,1
35,Premium,9297.63,5,3,1,0,1,4.4,39.59,Medio,Costa,0
64,Estándar,38652.97,1,5,1,1,0,4.8,27.47,Medio,Sierra,0
58,Estándar,19713.3,1,6,1,0,1,3.0,40.18,Alto,Costa,0
51,Preferente,28081.3,4,8,1,1,0,1.1,35.46,Medio,Sierra,1
40,Estándar,18156.62,3,9,0,0,0,2.8,44.84,Muy Alto,Sierra,0
54,Preferente,6626.62,3,2,1,1,0,2.2,31.67,Bajo,Selva,0
37,Preferente,21806.8,4,6,1,0,1,1.6,40.7,Medio,Selva,0
22,Estándar,4827.64,2,5,1,1,0,2.4,47.9,Bajo,Costa,1
69,Estándar,14416.75,3,4,0,1,0,1.7,32.46,Medio,Selva,0
63,Preferente,6639.57,4,6,0,1,0,2.6,26.67,Medio,Selva,0
48,Estándar,2989.36,5,6,0,1,1,4.6,48.07,Medio,Sierra,0
18,Estándar,0.0,4,2,1,1,0,4.3,26.39,Medio,Costa,0
34,Estándar,37127.33,3,9,1,1,0,4.7,38.45,Alto,Sierra,1
73,Estándar,9206.19,4,4,1,0,0,4.5,33.09,Muy Alto,Sierra,0
45,Estándar,20557.62,4,7,1,0,0,3.7,20.78,Medio,Sierra,0
27,Estándar,45604.6,2,10,1,1,0,2.8,21.85,Alto,Costa,0
70,Preferente,19456.99,3,3,1,1,0,2.5,39.5,Medio,Costa,0
18,Preferente,16105.43,2,3,1,0,0,4.2,22.97,Medio,Selva,0
43,Preferente,1375.28,3,9,0,1,0,2.6,42.15,Muy Alto,Costa,1
46,Preferente,29913.46,3,7,1,0,0,1.1,21.3,Medio,Selva,0
68,Estándar,22596.19,1,7,1,1,0,1.0,46.38,Medio,Costa,0
30,Estándar,21897.09,3,3,1,0,0,3.7,43.04,Medio,Sierra,0
49,Estándar,21750.81,5,8,1,1,0,1.3,36.58,Alto,Sierra,0
33,Estándar,0.0,3,6,1,1,1,1.9,26.24,Medio,Costa,1
28,Premium,7989.97,1,4,1,1,0,2.1,28.86,Medio,Sierra,0
50,Estándar,19449.59,1,4,0,1,0,1.1,36.43,Medio,Sierra,0
71,Estándar,38950.0,3,8,1,1,0,2.5,33.03,Muy Alto,Costa,0
32,Preferente,26360.44,3,4,1,1,1,3.0,33.55,Medio,Selva,0
47,Estándar,16209.92,4,5,1,1,0,1.5,36.38,Bajo,Selva,0
60,Estándar,6465.6,4,10,0,0,0,2.1,35.29,Medio,Costa,0
32,Estándar,1094.61,2,7,1,0,1,2.1,34.52,Alto,Sierra,1
58,Estándar,49182.79,2,7,0,0,0,4.6,41.8,Alto,Sierra,0
35,Estándar,10788.74,1,5,1,0,2,4.1,29.98,Alto,Costa,0
37,Estándar,18557.27,4,5,1,0,1,1.4,39.38,Muy Alto,Selva,1
22,Estándar,13977.43,1,3,1,1,0,2.4,31.12,Medio,Costa,0
71,Preferente,18461.68,2,6,1,0,1,1.0,50.64,Bajo,Sierra,0
41,Estándar,4079.06,5,5,1,1,2,2.2,24.57,Medio,Costa,0
22,Estándar,9027.85,5,5,1,1,0,4.6,36.92,Medio,Costa,0
59,Preferente,27211.06,1,6,1,1,3,1.2,42.72,Alto,Sierra,0
25,Estándar,16846.58,3,11,1,0,0,3.7,36.14,Medio,Costa,0
33,Estándar,17692.82,3,6,1,0,0,4.1,31.71,Alto,Costa,0
40,Estándar,7674.87,4,6,0,0,0,3.3,22.4,Bajo,Selva,0
27,Premium,15067.03,2,3,0,1,1,3.0,36.82,Bajo,Costa,0
30,Preferente,28122.65,4,5,1,1,1,2.4,41.96,Alto,Costa,0
29,Preferente,19998.74,3,11,1,1,0,1.7,43.37,Bajo,Costa,0
31,Preferente,29498.54,4,1,0,0,0,4.6,54.29,Medio,Sierra,0
39,Estándar,16676.43,1,1,1,1,0,1.4,46.05,Alto,Costa,0
45,Preferente,11654.51,1,6,1,0,0,4.9,38.02,Medio,Selva,0
66,Preferente,11365.07,4,5,0,1,2,1.7,27.83,Medio,Costa,0
28,Preferente,12952.33,5,9,1,1,0,3.4,33.83,Bajo,Selva,0
23,Preferente,1565.64,4,7,1,1,0,2.6,40.88,Medio,Selva,0
45,Estándar,17638.36,5,9,0,1,1,2.9,35.7,Medio,Costa,1
23,Preferente,0.0,2,9,0,1,2,4.7,46.47,Bajo,Sierra,0
33,Preferente,25007.59,5,7,1,0,0,2.0,31.41,Alto,Costa,0
25,Preferente,29317.95,2,7,1,0,1,4.8,44.15,Alto,Selva,1
29,Estándar,15619.31,5,6,1,1,0,1.7,45.97,Medio,Costa,0
46,Estándar,11069.53,5,6,1,1,0,4.3,36.14,Medio,Costa,0
34,Estándar,9460.86,2,4,0,1,0,1.4,32.99,Bajo,Sierra,0
67,Premium,33932.15,3,6,0,0,0,2.6,22.38,Muy Alto,Costa,0
72,Preferente,17205.07,4,4,1,1,2,2.9,28.51,Muy Alto,Sierra,0
24,Estándar,17496.46,2,4,1,1,0,3.5,25.9,Medio,Selva,0
69,Estándar,18214.12,1,7,1,0,0,1.7,39.23,Bajo,Sierra,0
57,Premium,10846.77,4,5,1,1,2,4.3,38.93,Medio,Costa,0
29,Preferente,0.0,2,4,0,1,0,3.3,45.09,Medio,Sierra,0
74,Estándar,42048.01,4,8,1,0,1,1.0,30.09,Muy Alto,Costa,1
19,Estándar,21024.8,1,7,1,0,0,1.8,30.59,Medio,Selva,0
44,Preferente,19067.56,1,6,1,0,1,3.2,28.98,Medio,Sierra,0
46,Preferente,9782.41,1,7,1,1,0,2.2,42.93,Medio,Selva,0
64,Estándar,2737.66,2,4,1,1,0,2.4,45.04,Bajo,Sierra,0
19,Premium,1361.25,3,5,1,0,1,1.7,29.09,Bajo,Sierra,0
58,Estándar,32855.73,4,7,1,0,1,1.9,18.82,Alto,Costa,1
33,Preferente,36737.37,4,5,1,1,1,4.0,33.81,Medio,Sierra,0
44,Premium,7089.76,4,8,0,0,0,4.2,32.98,Medio,Costa,0
60,Estándar,42914.78,4,7,1,1,0,4.6,25.8,Muy Alto,Sierra,0
29,Estándar,36234.17,4,7,1,0,0,1.1,24.49,Medio,Costa,1
57,Estándar,7641.96,1,7,0,1,0,3.7,40.8,Medio,Costa,0
18,Premium,8497.72,1,9,1,1,1,4.2,22.66,Medio,Selva,1
61,Estándar,12667.55,3,7,1,1,0,3.2,44.64,Alto,Sierra,0
61,Preferente,12930.18,1,7,0,1,1,3.7,49.95,Bajo,Sierra,0
72,Preferente,26543.22,2,8,0,1,0,2.0,22.85,Medio,Sierra,1
54,Premium,6817.67,2,4,1,1,0,2.1,40.57,Bajo,Selva,0
43,Preferente,30822.95,5,4,1,0,0,1.9,46.2,Medio,Costa,0
43,Estándar,44209.88,1,5,1,1,0,3.8,31.42,Medio,Costa,1
41,Preferente,37590.54,1,11,0,1,0,4.6,32.23,Bajo,Sierra,0
29,Estándar,18792.57,4,1,1,0,0,4.8,48.64,Medio,Sierra,0
61,Preferente,46902.56,1,7,0,0,1,2.1,40.81,Alto,Sierra,0
29,Preferente,3556.05,4,9,1,1,1,2.3,38.67,Medio,Sierra,0
57,Preferente,29473.38,5,3,0,1,1,4.2,39.28,Bajo,Costa,0
73,Estándar,5637.85,2,4,1,1,0,1.5,43.9,Muy Alto,Selva,0
60,Estándar,34846.98,2,7,1,1,0,3.5,23.71,Medio,Costa,0
64,Estándar,36206.01,1,8,1,0,1,2.9,22.69,Bajo,Costa,0
21,Preferente,42545.62,3,9,0,0,0,2.2,34.14,Muy Alto,Selva,0
74,Estándar,24877.62,2,5,0,1,0,1.8,28.18,Bajo,Selva,1
59,Estándar,5733.4,1,3,1,1,1,4.4,24.96,Bajo,Sierra,0
32,Preferente,36572.18,2,2,1,1,0,4.0,24.48,Bajo,Costa,0
27,Estándar,89.07,1,3,1,0,0,4.6,31.01,Medio,Selva,0
46,Estándar,28537.02,3,2,1,1,0,2.7,22.07,Bajo,Costa,0
29,Premium,11720.03,5,9,1,1,0,4.2,32.82,Muy Alto,Costa,0
48,Preferente,33273.74,4,4,1,1,0,4.0,23.34,Medio,Selva,0
20,Estándar,8105.41,4,5,1,0,1,3.4,33.16,Alto,Sierra,0
38,Estándar,36472.39,5,10,1,1,0,1.4,33.03,Medio,Costa,0
33,Estándar,6171.3,3,10,0,1,1,3.4,21.92,Medio,Selva,0
63,Premium,10355.27,4,5,1,0,3,3.9,40.28,Alto,Selva,0
20,Estándar,39243.04,4,3,1,0,0,4.5,46.01,Bajo,Costa,0
74,Estándar,16399.06,1,6,1,0,0,2.3,19.68,Bajo,Costa,0
54,Estándar,26383.83,4,8,1,1,0,3.5,46.58,Muy Alto,Costa,0
64,Preferente,0.0,3,5,1,0,0,1.9,41.85,Bajo,Costa,0
50,Estándar,29966.79,3,6,1,0,1,4.7,24.84,Bajo,Costa,0
18,Estándar,29920.95,5,4,1,1,0,4.5,38.08,Muy Alto,Costa,1
60,Estándar,20403.33,4,6,1,0,0,5.0,39.21,Medio,Costa,0
56,Estándar,28476.22,1,8,1,0,1,3.7,21.22,Medio,Selva,0
73,Preferente,11446.67,2,7,1,1,0,4.4,44.63,Medio,Costa,0
36,Estándar,2944.37,1,12,1,1,1,3.0,31.19,Alto,Selva,0
42,Preferente,26340.47,2,9,1,1,0,2.8,37.99,Medio,Selva,0
49,Estándar,65562.5,2,6,1,0,0,4.7,36.44,Alto,Costa,0
43,Preferente,37560.4,4,7,1,0,0,2.3,45.59,Muy Alto,Sierra,1
59,Estándar,31389.36,2,3,1,1,0,5.0,33.58,Medio,Costa,0
62,Preferente,44106.04,5,5,1,0,0,4.8,30.35,Medio,Sierra,0
37,Premium,11108.13,3,5,1,1,0,3.0,40.09,Muy Alto,Costa,0
20,Preferente,13452.32,3,6,1,1,0,3.9,48.05,Medio,Selva,0
72,Estándar,25223.49,5,5,1,1,0,3.0,44.15,Bajo,Sierra,0
61,Estándar,0.0,1,7,0,0,0,3.6,34.69,Bajo,Costa,0
74,Estándar,10177.63,5,3,1,1,2,1.8,38.36,Alto,Costa,0
29,Estándar,38111.34,3,6,0,1,0,4.3,35.49,Bajo,Sierra,0
61,Estándar,53773.39,1,6,0,0,0,1.8,38.05,Alto,Costa,0
42,Estándar,6792.36,2,8,1,1,1,2.0,39.08,Medio,Costa,0
70,Preferente,13724.56,3,13,1,1,0,3.2,47.87,Bajo,Sierra,0
74,Estándar,4337.48,1,4,0,1,0,4.6,36.57,Alto,Costa,0
34,Preferente,21120.91,3,7,0,1,1,1.3,30.95,Medio,Sierra,0
38,Preferente,28926.54,3,2,0,0,2,2.1,43.59,Medio,Costa,0
34,Estándar,33044.33,1,4,1,1,0,4.0,35.95,Medio,Sierra,0
70,Estándar,8036.03,2,7,1,1,1,4.3,29.56,Medio,Costa,0
55,Estándar,44203.92,3,6,1,1,0,1.8,30.84,Medio,Costa,0
67,Estándar,12162.73,4,5,1,0,1,3.0,24.87,Muy Alto,Selva,0
61,Estándar,19758.87,3,6,1,0,2,1.1,34.41,Bajo,Sierra,0
67,Premium,18155.99,5,6,1,1,1,3.1,32.08,Medio,Sierra,0
20,Preferente,0.0,2,11,0,0,0,3.3,45.12,Bajo,Sierra,1
74,Premium,14312.02,1,11,0,1,1,2.0,33.48,Bajo,Sierra,0
38,Preferente,24682.87,3,5,0,1,0,2.0,33.74,Alto,Costa,0
59,Estándar,28503.19,5,6,0,0,1,5.0,27.43,Medio,Sierra,0
48,Estándar,45245.24,4,5,1,1,0,3.3,31.45,Bajo,Sierra,0
40,Estándar,13777.54,5,6,1,0,0,3.6,29.58,Bajo,Costa,0
68,Estándar,21618.53,2,6,1,0,0,4.7,22.18,Bajo,Sierra,0
36,Estándar,28570.99,1,6,1,1,1,3.3,40.47,Medio,Selva,0
64,Preferente,28737.04,3,10,1,0,1,4.6,47.82,Bajo,Costa,0
52,Estándar,12885.77,5,7,1,1,0,1.6,24.09,Alto,Costa,0
64,Estándar,14760.19,3,7,1,0,0,4.8,28.79,Alto,Sierra,0
47,Premium,21413.41,1,5,0,0,0,3.2,35.64,Alto,Sierra,0
19,Estándar,43514.25,5,4,1,1,0,3.0,45.64,Bajo,Costa,1
43,Premium,1390.09,3,7,0,1,1,2.8,38.0,Medio,Costa,0
55,Preferente,4948.71,5,3,0,1,0,2.7,31.92,Alto,Costa,0
61,Preferente,0.0,1,10,1,1,1,4.5,47.0,Bajo,Sierra,1
46,Estándar,23431.42,4,3,1,0,0,4.5,35.22,Bajo,Sierra,0
40,Estándar,5171.76,4,6,1,1,1,4.3,31.97,Bajo,Costa,0
73,Preferente,20290.8,1,8,1,1,1,2.7,31.07,Medio,Selva,0
32,Estándar,0.0,5,6,0,1,1,2.3,23.37,Medio,Costa,1
22,Preferente,29953.78,2,7,1,0,0,4.6,33.03,Medio,Costa,0
23,Estándar,26597.74,1,3,0,1,0,3.6,37.56,Alto,Costa,0
65,Preferente,10507.14,3,4,1,1,0,1.9,44.63,Alto,Costa,0
47,Estándar,11229.65,2,5,1,0,0,3.5,26.94,Medio,Costa,0
36,Estándar,0.0,5,3,1,1,0,3.2,30.17,Alto,Costa,0
39,Estándar,32882.97,1,8,1,1,2,2.4,37.66,Medio,Selva,1
51,Estándar,10085.3,2,12,1,1,0,4.4,40.35,Medio,Sierra,0
43,Preferente,8106.33,5,9,1,0,0,4.8,38.21,Bajo,Sierra,0
68,Estándar,31682.5,2,12,1,0,0,3.0,34.49,Muy Alto,Costa,0
47,Estándar,0.0,2,4,1,1,0,1.2,23.87,Alto,Costa,0
59,Estándar,15102.6,1,3,1,1,0,1.9,29.81,Bajo,Selva,0
32,Estándar,9658.19,1,5,1,0,0,1.5,32.95,Bajo,Sierra,0
34,Estándar,44490.29,3,7,1,0,1,4.1,39.44,Bajo,Selva,0
53,Estándar,12610.75,2,8,1,1,0,1.7,32.77,Alto,Sierra,0
45,Preferente,45119.17,2,5,1,0,1,1.5,31.79,Bajo,Costa,0
51,Premium,35646.02,4,13,1,0,0,2.0,26.21,Medio,Costa,0
23,Estándar,27637.52,1,8,1,1,1,4.9,42.96,Bajo,Selva,0
65,Estándar,19325.65,4,4,1,0,1,3.8,28.15,Bajo,Sierra,0
67,Estándar,11918.79,2,2,1,0,0,2.5,37.5,Alto,Selva,0
39,Preferente,18923.73,4,9,0,1,0,1.6,45.27,Alto,Costa,0
74,Estándar,7457.28,3,2,1,1,0,3.5,25.45,Bajo,Costa,0
69,Estándar,16438.25,3,5,1,1,0,2.9,31.51,Alto,Costa,0
39,Estándar,1522.13,4,8,0,0,0,4.4,43.97,Alto,Sierra,0
69,Estándar,13971.14,5,6,1,0,1,2.4,28.71,Bajo,Sierra,0
61,Estándar,0.0,4,9,1,0,0,3.9,29.41,Medio,Sierra,0
66,Estándar,0.0,3,8,0,1,0,2.4,20.42,Medio,Costa,1
38,Preferente,22340.41,2,4,0,0,1,4.9,30.54,Bajo,Costa,0
24,Preferente,0.0,4,5,0,0,0,1.6,38.15,Bajo,Costa,0
51,Estándar,152.71,4,7,1,0,0,1.1,33.92,Medio,Costa,0
29,Preferente,37153.59,5,6,1,1,0,2.5,35.64,Medio,Costa,0
23,Premium,16872.45,4,6,0,0,0,3.9,19.76,Bajo,Costa,0
54,Estándar,45415.6,5,11,0,1,0,2.7,26.53,Bajo,Costa,0
32,Estándar,0.0,5,5,1,0,0,2.6,25.79,Bajo,Costa,0
73,Preferente,0.0,1,10,1,1,0,3.6,36.0,Alto,Costa,0
69,Estándar,36592.11,5,4,0,1,0,4.1,39.35,Medio,Costa,0
32,Estándar,36350.64,3,9,0,0,0,2.4,52.62,Bajo,Costa,0
58,Estándar,41224.68,3,8,1,1,1,1.7,33.37,Medio,Costa,0
38,Premium,7083.96,2,9,1,1,1,1.2,37.36,Bajo,Selva,0
27,Estándar,1794.1,2,7,1,1,0,3.3,29.55,Bajo,Sierra,0
66,Estándar,39020.9,1,4,1,1,0,3.2,30.77,Medio,Costa,0
56,Estándar,0.0,4,9,0,0,0,2.9,10.0,Medio,Selva,0
18,Estándar,18738.87,1,6,1,1,1,2.4,28.57,Bajo,Sierra,1
63,Estándar,4852.46,5,6,1,1,1,1.6,48.01,Medio,Sierra,0
21,Estándar,4529.47,5,6,1,0,0,4.6,33.93,Bajo,Selva,0
47,Preferente,21988.15,5,6,1,0,1,3.0,37.95,Medio,Costa,0
74,Estándar,14370.97,2,2,1,1,1,4.7,35.88,Medio,Costa,0
57,Preferente,22911.67,2,5,1,1,0,2.4,31.3,Medio,Selva,0
27,Preferente,0.0,5,7,0,1,0,4.0,29.15,Alto,Costa,0
21,Estándar,37849.88,5,12,0,1,1,1.9,39.04,Alto,Costa,0
72,Estándar,37765.36,4,7,1,0,0,2.8,49.4,Medio,Sierra,0
49,Premium,6721.23,4,7,1,0,0,3.3,48.42,Medio,Sierra,0
60,Estándar,50949.55,2,6,0,1,1,1.9,44.67,Medio,Sierra,1
66,Preferente,0.0,2,6,1,1,0,3.7,10.18,Medio,Selva,0
74,Estándar,40464.18,1,5,0,0,1,3.9,16.66,Medio,Costa,0
28,Estándar,7852.54,5,7,1,1,0,3.8,42.29,Bajo,Costa,0
